        0.0006929790        0.0007209578
        0.0001186058       -0.0000976358
       -0.0004964850        0.0006908206
        0.0005034757        0.0006819430
       -0.0001073644       -0.0001098111
       -0.0009554406        0.0004200633
       -0.0004853276       -0.0004625430
        0.0003685544       -0.0009830097
        0.0003659997        0.0000169871
        0.0009545996       -0.0007914374
        0.0009091113        0.0002075275
        0.0014725456       -0.0006186334
        0.0020184649        0.0002192044
        0.0030170081        0.0002731633
        0.0020509087        0.0005313336
        0.0017211534        0.0014754001
        0.0023926132        0.0007343591
        0.0030950287        0.0014461263
        0.0035522142        0.0005567548
        0.0033983704        0.0015448501
        0.0029661787        0.0006430683
        0.0039576663        0.0005128672
        0.0032740866        0.0012427431
        0.0025497543        0.0005532920
        0.0034102307        0.0000438015
        0.0043533433       -0.0002886719
        0.0033535867       -0.0002666103
        0.0025589437        0.0003404668
        0.0034949267       -0.0000115787
        0.0034659485       -0.0010111588
        0.0031135570       -0.0000753060
        0.0021982939        0.0003275507
        0.0017035577        0.0011965940
        0.0023233128        0.0004117986
        0.0031784256        0.0009302408
        0.0021788521        0.0009010354
        0.0027454835        0.0017250068
        0.0026257959        0.0007321952
        0.0021030143        0.0015846619
        0.0015851767        0.0024401409
        0.0025549167        0.0021960009
        0.0030160707        0.0013086807
        0.0039671537        0.0016176161
        0.0049444839        0.0018293374
        0.0050324240        0.0008332116
        0.0055239098       -0.0000376741
        0.0058105088       -0.0009957248
        0.0066609507       -0.0004696557
        0.0075573298       -0.0000263673
        0.0075647259       -0.0010263400
        0.0068521600       -0.0003247347
        0.0070816034        0.0006485874
        0.0065228368        0.0014779124
        0.0058811485        0.0022448780
        0.0057788793        0.0032396348
        0.0054600079        0.0022918368
        0.0054273490        0.0012923702
        0.0058280560        0.0022085765
        0.0053020286        0.0030590442
        0.0047333890        0.0022364573
        0.0049067586        0.0012516005
        0.0047286848        0.0022356176
        0.0045953749        0.0032266921
        0.0036957822        0.0036634220
        0.0031923524        0.0027993859
        0.0025402193        0.0020412813
        0.0033758530        0.0014919940
        0.0041576264        0.0008684313
        0.0031576538        0.0008610166
        0.0035945480        0.0017605296
        0.0043890824        0.0011533104
        0.0035057308        0.0016220215
        0.0028725112        0.0023959937
        0.0021148463        0.0030486375
        0.0021913606        0.0020515690
        0.0030865455        0.0016058739
        0.0033287268        0.0006356428
        0.0030922540       -0.0003359953
        0.0023302296        0.0003115530
        0.0026604536       -0.0006323496
        0.0036569528       -0.0007159522
        0.0040415899        0.0002071157
        0.0047543716       -0.0004942703
        0.0037685728       -0.0006622017
        0.0035897288        0.0003216758
        0.0034581626        0.0013129833
        0.0041941308        0.0006359671
        0.0038004436        0.0015552116
