     0.5000000D+00     0.5000000D+00
     0.2500000D+00     0.7500000D+00
     0.7500000D+00     0.2500000D+00
     0.3750000D+00     0.6250000D+00
     0.8750000D+00     0.1250000D+00
     0.1250000D+00     0.3750000D+00
     0.6250000D+00     0.8750000D+00
     0.3125000D+00     0.3125000D+00
     0.8125000D+00     0.8125000D+00
     0.6250000D-01     0.5625000D+00
     0.5625000D+00     0.6250000D-01
     0.1875000D+00     0.9375000D+00
     0.6875000D+00     0.4375000D+00
     0.4375000D+00     0.1875000D+00
     0.9375000D+00     0.6875000D+00
     0.4687500D+00     0.8437500D+00
     0.9687500D+00     0.3437500D+00
     0.2187500D+00     0.9375000D-01
     0.7187500D+00     0.5937500D+00
     0.9375000D-01     0.4687500D+00
     0.5937500D+00     0.9687500D+00
     0.3437500D+00     0.7187500D+00
     0.8437500D+00     0.2187500D+00
     0.1562500D+00     0.5312500D+00
     0.6562500D+00     0.3125000D-01
     0.4062500D+00     0.2812500D+00
     0.9062500D+00     0.7812500D+00
     0.2812500D+00     0.1562500D+00
     0.7812500D+00     0.6562500D+00
     0.3125000D-01     0.9062500D+00
     0.5312500D+00     0.4062500D+00
     0.2656250D+00     0.6093750D+00
     0.7656250D+00     0.1093750D+00
     0.1562500D-01     0.3593750D+00
     0.5156250D+00     0.8593750D+00
     0.1406250D+00     0.2343750D+00
     0.6406250D+00     0.7343750D+00
     0.3906250D+00     0.9843750D+00
     0.8906250D+00     0.4843750D+00
     0.7812500D-01     0.7968750D+00
     0.5781250D+00     0.2968750D+00
     0.3281250D+00     0.4687500D-01
     0.8281250D+00     0.5468750D+00
     0.4531250D+00     0.4218750D+00
     0.9531250D+00     0.9218750D+00
     0.2031250D+00     0.6718750D+00
     0.7031250D+00     0.1718750D+00
     0.2343750D+00     0.2656250D+00
     0.7343750D+00     0.7656250D+00
     0.4843750D+00     0.5156250D+00
     0.9843750D+00     0.1562500D-01
     0.3593750D+00     0.8906250D+00
     0.8593750D+00     0.3906250D+00
     0.1093750D+00     0.1406250D+00
     0.6093750D+00     0.6406250D+00
     0.4218750D+00     0.7812500D-01
     0.9218750D+00     0.5781250D+00
     0.1718750D+00     0.8281250D+00
     0.6718750D+00     0.3281250D+00
     0.4687500D-01     0.7031250D+00
     0.5468750D+00     0.2031250D+00
     0.2968750D+00     0.4531250D+00
     0.7968750D+00     0.9531250D+00
     0.3984375D+00     0.4453125D+00
     0.8984375D+00     0.9453125D+00
     0.1484375D+00     0.6953125D+00
     0.6484375D+00     0.1953125D+00
     0.2343750D-01     0.8203125D+00
     0.5234375D+00     0.3203125D+00
     0.2734375D+00     0.7031250D-01
     0.7734375D+00     0.5703125D+00
     0.2109375D+00     0.1328125D+00
     0.7109375D+00     0.6328125D+00
     0.4609375D+00     0.8828125D+00
     0.9609375D+00     0.3828125D+00
     0.3359375D+00     0.5078125D+00
     0.8359375D+00     0.7812500D-02
     0.8593750D-01     0.2578125D+00
     0.5859375D+00     0.7578125D+00
     0.1171875D+00     0.6640625D+00
     0.6171875D+00     0.1640625D+00
     0.3671875D+00     0.4140625D+00
     0.8671875D+00     0.9140625D+00
     0.4921875D+00     0.3906250D-01
     0.9921875D+00     0.5390625D+00
     0.2421875D+00     0.7890625D+00
     0.7421875D+00     0.2890625D+00
     0.3046875D+00     0.9765625D+00
     0.8046875D+00     0.4765625D+00
     0.5468750D-01     0.2265625D+00
     0.5546875D+00     0.7265625D+00
     0.1796875D+00     0.3515625D+00
     0.6796875D+00     0.8515625D+00
     0.4296875D+00     0.6015625D+00
     0.9296875D+00     0.1015625D+00
     0.1328125D+00     0.9296875D+00
     0.6328125D+00     0.4296875D+00
     0.3828125D+00     0.1796875D+00
     0.8828125D+00     0.6796875D+00
     0.2578125D+00     0.3046875D+00
     0.7578125D+00     0.8046875D+00
     0.7812500D-02     0.5546875D+00
     0.5078125D+00     0.5468750D-01
     0.4453125D+00     0.7421875D+00
     0.9453125D+00     0.2421875D+00
     0.1953125D+00     0.4921875D+00
     0.6953125D+00     0.9921875D+00
     0.7031250D-01     0.1171875D+00
     0.5703125D+00     0.6171875D+00
     0.3203125D+00     0.8671875D+00
     0.8203125D+00     0.3671875D+00
     0.3515625D+00     0.2109375D+00
     0.8515625D+00     0.7109375D+00
     0.1015625D+00     0.9609375D+00
     0.6015625D+00     0.4609375D+00
     0.2265625D+00     0.5859375D+00
     0.7265625D+00     0.8593750D-01
     0.4765625D+00     0.3359375D+00
     0.9765625D+00     0.8359375D+00
     0.3906250D-01     0.3984375D+00
     0.5390625D+00     0.8984375D+00
     0.2890625D+00     0.6484375D+00
     0.7890625D+00     0.1484375D+00
     0.4140625D+00     0.7734375D+00
     0.9140625D+00     0.2734375D+00
     0.1640625D+00     0.2343750D-01
     0.6640625D+00     0.5234375D+00
     0.3320312D+00     0.7851562D+00
     0.8320312D+00     0.2851562D+00
     0.8203125D-01     0.3515625D-01
     0.5820312D+00     0.5351562D+00
     0.2070312D+00     0.4101562D+00
     0.7070312D+00     0.9101562D+00
     0.4570312D+00     0.6601562D+00
     0.9570312D+00     0.1601562D+00
     0.1953125D-01     0.5976562D+00
     0.5195312D+00     0.9765625D-01
     0.2695312D+00     0.3476562D+00
     0.7695312D+00     0.8476562D+00
     0.3945312D+00     0.2226562D+00
     0.8945312D+00     0.7226562D+00
     0.1445312D+00     0.9726562D+00
     0.6445312D+00     0.4726562D+00
     0.1757812D+00     0.6640625D-01
     0.6757812D+00     0.5664062D+00
     0.4257812D+00     0.8164062D+00
     0.9257812D+00     0.3164062D+00
     0.3007812D+00     0.6914062D+00
     0.8007812D+00     0.1914062D+00
     0.5078125D-01     0.4414062D+00
     0.5507812D+00     0.9414062D+00
     0.4882812D+00     0.2539062D+00
     0.9882812D+00     0.7539062D+00
     0.2382812D+00     0.5039062D+00
     0.7382812D+00     0.3906250D-02
     0.1132812D+00     0.8789062D+00
     0.6132812D+00     0.3789062D+00
     0.3632812D+00     0.1289062D+00
     0.8632812D+00     0.6289062D+00
     0.6640625D-01     0.3320312D+00
     0.5664062D+00     0.8320312D+00
     0.3164062D+00     0.5820312D+00
     0.8164062D+00     0.8203125D-01
     0.4414062D+00     0.9570312D+00
     0.9414062D+00     0.4570312D+00
     0.1914062D+00     0.2070312D+00
     0.6914062D+00     0.7070312D+00
     0.2539062D+00     0.1953125D-01
     0.7539062D+00     0.5195312D+00
     0.3906250D-02     0.7695312D+00
     0.5039062D+00     0.2695312D+00
     0.1289062D+00     0.6445312D+00
     0.6289062D+00     0.1445312D+00
     0.3789062D+00     0.3945312D+00
     0.8789062D+00     0.8945312D+00
     0.4101562D+00     0.5507812D+00
     0.9101562D+00     0.5078125D-01
     0.1601562D+00     0.3007812D+00
     0.6601562D+00     0.8007812D+00
     0.3515625D-01     0.1757812D+00
     0.5351562D+00     0.6757812D+00
     0.2851562D+00     0.9257812D+00
     0.7851562D+00     0.4257812D+00
     0.2226562D+00     0.8632812D+00
     0.7226562D+00     0.3632812D+00
     0.4726562D+00     0.1132812D+00
     0.9726562D+00     0.6132812D+00
     0.3476562D+00     0.4882812D+00
     0.8476562D+00     0.9882812D+00
     0.9765625D-01     0.7382812D+00
     0.5976562D+00     0.2382812D+00
     0.1992188D+00     0.7304688D+00
     0.6992188D+00     0.2304688D+00
     0.4492188D+00     0.4804688D+00
     0.9492188D+00     0.9804688D+00
     0.3242188D+00     0.1054688D+00
     0.8242188D+00     0.6054688D+00
     0.7421875D-01     0.8554688D+00
     0.5742188D+00     0.3554688D+00
     0.3867188D+00     0.9179688D+00
     0.8867188D+00     0.4179688D+00
     0.1367188D+00     0.1679688D+00
     0.6367188D+00     0.6679688D+00
     0.1171875D-01     0.2929688D+00
     0.5117188D+00     0.7929688D+00
