    -10.00        0.2187293196D-04
     -9.90        0.4102836515D-04
     -9.80        0.7575620446D-04
     -9.70        0.1376598374D-03
     -9.60        0.2461171793D-03
     -9.50        0.4328169254D-03
     -9.40        0.7484564415D-03
     -9.30        0.1272302256D-02
     -9.20        0.2125321757D-02
     -9.10        0.3487424293D-02
     -9.00        0.5618877206D-02
     -8.90        0.8885036880D-02
     -8.80        0.1378200613D-01
     -8.70        0.2095859778D-01
     -8.60        0.3122708483D-01
     -8.50        0.4555192930D-01
     -8.40        0.6500265228D-01
     -8.30        0.9065534576D-01
     -8.20        0.1234286165D+00
     -8.10        0.1638458823D+00
     -8.00        0.2117287041D+00
     -7.90        0.2658462001D+00
     -7.80        0.3235727484D+00
     -7.70        0.3806364852D+00
     -7.60        0.4310673172D+00
     -7.50        0.4674644948D+00
     -7.40        0.4816873502D+00
     -7.30        0.4660168495D+00
     -7.20        0.4147345776D+00
     -7.10        0.3259262164D+00
     -7.00        0.2031621608D+00
     -6.90        0.5658088503D-01
     -6.80       -0.9714319962D-01
     -6.70       -0.2363703903D+00
     -6.60       -0.3377582723D+00
     -6.50       -0.3809357806D+00
     -6.40       -0.3537843475D+00
     -6.30       -0.2570492828D+00
     -6.20       -0.1067694239D+00
     -6.10        0.6680695333D-01
     -6.00        0.2244612315D+00
     -5.90        0.3268980464D+00
     -5.80        0.3454558461D+00
     -5.70        0.2716913657D+00
     -5.60        0.1225101808D+00
     -5.50       -0.6177570809D-01
     -5.40       -0.2272208590D+00
     -5.30       -0.3219820173D+00
     -5.20       -0.3135796461D+00
     -5.10       -0.2017763284D+00
     -5.00       -0.2166311263D-01
     -4.90        0.1657035112D+00
     -4.80        0.2933810569D+00
     -4.70        0.3130528655D+00
     -4.60        0.2148820493D+00
     -4.50        0.3412968032D-01
     -4.40       -0.1597752077D+00
     -4.30       -0.2891847626D+00
     -4.20       -0.2998561751D+00
     -4.10       -0.1852196851D+00
     -4.00        0.8075885271D-02
     -3.90        0.1976084544D+00
     -3.80        0.2998636408D+00
     -3.70        0.2677943620D+00
     -3.60        0.1140704666D+00
     -3.50       -0.9206913991D-01
     -3.40       -0.2548977946D+00
     -3.30       -0.2966958724D+00
     -3.20       -0.1959629952D+00
     -3.10       -0.6296169655D-04
     -3.00        0.1956584378D+00
     -2.90        0.2938210380D+00
     -2.80        0.2440972967D+00
     -2.70        0.7037062312D-01
     -2.60       -0.1393103782D+00
     -2.50       -0.2766295526D+00
     -2.40       -0.2692269987D+00
     -2.30       -0.1198937122D+00
     -2.20        0.9304249520D-01
     -2.10        0.2559841920D+00
     -2.00        0.2807036405D+00
     -1.90        0.1529188670D+00
     -1.80       -0.5839447742D-01
     -1.70       -0.2374506584D+00
     -1.60       -0.2850145294D+00
     -1.50       -0.1739928263D+00
     -1.40        0.3425646654D-01
     -1.30        0.2231603910D+00
     -1.20        0.2860679876D+00
     -1.10        0.1868956637D+00
     -1.00       -0.1850279496D-01
     -0.90       -0.2132744177D+00
     -0.80       -0.2859484190D+00
     -0.70       -0.1945395622D+00
     -0.60        0.8729155567D-02
     -0.50        0.2069249121D+00
     -0.40        0.2856291210D+00
     -0.30        0.1991949480D+00
     -0.20       -0.2516173108D-02
     -0.10       -0.2027558486D+00
     -0.00       -0.2854913933D+00
      0.10       -0.2027558486D+00
      0.20       -0.2516173108D-02
      0.30        0.1991949480D+00
      0.40        0.2856291210D+00
      0.50        0.2069249121D+00
      0.60        0.8729155567D-02
      0.70       -0.1945395622D+00
      0.80       -0.2859484190D+00
      0.90       -0.2132744177D+00
      1.00       -0.1850279496D-01
      1.10        0.1868956637D+00
      1.20        0.2860679876D+00
      1.30        0.2231603910D+00
      1.40        0.3425646654D-01
      1.50       -0.1739928263D+00
      1.60       -0.2850145294D+00
      1.70       -0.2374506584D+00
      1.80       -0.5839447742D-01
      1.90        0.1529188670D+00
      2.00        0.2807036405D+00
      2.10        0.2559841920D+00
      2.20        0.9304249520D-01
      2.30       -0.1198937122D+00
      2.40       -0.2692269987D+00
      2.50       -0.2766295526D+00
      2.60       -0.1393103782D+00
      2.70        0.7037062312D-01
      2.80        0.2440972967D+00
      2.90        0.2938210380D+00
      3.00        0.1956584378D+00
      3.10       -0.6296169655D-04
      3.20       -0.1959629952D+00
      3.30       -0.2966958724D+00
      3.40       -0.2548977946D+00
      3.50       -0.9206913991D-01
      3.60        0.1140704666D+00
      3.70        0.2677943620D+00
      3.80        0.2998636408D+00
      3.90        0.1976084544D+00
      4.00        0.8075885271D-02
      4.10       -0.1852196851D+00
      4.20       -0.2998561751D+00
      4.30       -0.2891847626D+00
      4.40       -0.1597752077D+00
      4.50        0.3412968032D-01
      4.60        0.2148820493D+00
      4.70        0.3130528655D+00
      4.80        0.2933810569D+00
      4.90        0.1657035112D+00
      5.00       -0.2166311263D-01
      5.10       -0.2017763284D+00
      5.20       -0.3135796461D+00
      5.30       -0.3219820173D+00
      5.40       -0.2272208590D+00
      5.50       -0.6177570809D-01
      5.60        0.1225101808D+00
      5.70        0.2716913657D+00
      5.80        0.3454558461D+00
      5.90        0.3268980464D+00
      6.00        0.2244612315D+00
      6.10        0.6680695333D-01
      6.20       -0.1067694239D+00
      6.30       -0.2570492828D+00
      6.40       -0.3537843475D+00
      6.50       -0.3809357806D+00
      6.60       -0.3377582723D+00
      6.70       -0.2363703903D+00
      6.80       -0.9714319962D-01
      6.90        0.5658088503D-01
      7.00        0.2031621608D+00
      7.10        0.3259262164D+00
      7.20        0.4147345776D+00
      7.30        0.4660168495D+00
      7.40        0.4816873502D+00
      7.50        0.4674644948D+00
      7.60        0.4310673172D+00
      7.70        0.3806364852D+00
      7.80        0.3235727484D+00
      7.90        0.2658462001D+00
      8.00        0.2117287041D+00
      8.10        0.1638458823D+00
      8.20        0.1234286165D+00
      8.30        0.9065534576D-01
      8.40        0.6500265228D-01
      8.50        0.4555192930D-01
      8.60        0.3122708483D-01
      8.70        0.2095859778D-01
      8.80        0.1378200613D-01
      8.90        0.8885036880D-02
      9.00        0.5618877206D-02
      9.10        0.3487424293D-02
      9.20        0.2125321757D-02
      9.30        0.1272302256D-02
